# mapping_set_id: https://w3id.org/commons/ols/mappings/efo.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/efo
#   local_id: efo.ols
# local_name: efo.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   EFO: http://purl.obolibrary.org/obo/EFO_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   EFO_2: http://www.ebi.ac.uk/efo/EFO_
#   MO: http://purl.obolibrary.org/obo/MO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   SCTID: http://snomed.info/id/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MedDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   CL: http://purl.obolibrary.org/obo/CL_
#   NCIt: http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=
#   DOID_2: 'https://www.ebi.ac.uk/ols/ontologies/doid/terms?obo_id=DOID:'
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   MeSH: http://id.nlm.nih.gov/mesh/
#   SNOMEDCT: http://snomed.info/id/
#   ICD10: https://icd.who.int/browse10/2019/en#/
#   ICD9: http://www.icd9data.com/getICD9Code.ashx?icd9=
#   Wikipedia: http://en.wikipedia.org/wiki/
#   HGNC: 'https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   NCIm: http://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?dictionary=NCI%20MetaThesaurus&code=
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   TADS: http://purl.obolibrary.org/obo/TADS_
#   TGMA: http://purl.obolibrary.org/obo/TGMA_
#   OMIMPS: https://omim.org/MIM:PS
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   ICD10CM: https://icd.codes/icd10cm/
#   MP: http://purl.obolibrary.org/obo/MP_
#   OGMS: http://purl.obolibrary.org/obo/OGMS_
#   PO: http://purl.obolibrary.org/obo/PO_
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MA_2: 'http://www.informatics.jax.org/searches/AMA.cgi?id=MA:'
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   FBdv: http://purl.obolibrary.org/obo/FBdv_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   JAX: https://www.jax.org/strain/
#   RGD: https://rgd.mcw.edu/rgdweb/search/search.html?term=
#   IDOMAL: http://purl.obolibrary.org/obo/IDOMAL_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   HP_2: 'https://hpo.jax.org/app/browse/term/HP:'
#   DSSTox_Generic_SID: https://pubchem.ncbi.nlm.nih.gov/substance/
#   DSSTox_CID: https://pubchem.ncbi.nlm.nih.gov/compound/
#   MFOMD: http://purl.obolibrary.org/obo/MFOMD_
#   OBI: http://purl.obolibrary.org/obo/OBI_
#   GO: http://purl.obolibrary.org/obo/GO_
#   CMO: http://purl.obolibrary.org/obo/CMO_
#   coriell: http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=
#   SCTID_2010_1_31: http://snomed.info/id/
#   ATC_code: http://www.whocc.no/atc_ddd_index/?code=
#   IDO: http://purl.obolibrary.org/obo/IDO_
#   UniProt: https://purl.uniprot.org/uniprot/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   ERO: http://purl.obolibrary.org/obo/ERO_
#   BAO: http://bioportal.bioontology.org/ontologies/BAO/bao:BAO_
#   FBDV: http://purl.obolibrary.org/obo/FBdv_
#   FMA_2: 'https://www.ebi.ac.uk/ols/ontologies/fma/terms?obo_id=FMA:'
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   doi: http://dx.doi.org/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   OAE: http://purl.obolibrary.org/obo/OAE_
#   snomedct: http://snomed.info/id/
#   uniprot.disease: https://www.uniprot.org/diseases/
#   Reactome: https://www.reactome.org/content/detail/
#   HMDB: http://www.hmdb.ca/metabolites/
#   MedGen: https://www.ncbi.nlm.nih.gov/medgen/
#   SYMP: http://purl.obolibrary.org/obo/SYMP_
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   CHMO: http://purl.obolibrary.org/obo/CHMO_
#   PRIDE: http://purl.obolibrary.org/obo/PRIDE_
#   MEDGEN: https://www.ncbi.nlm.nih.gov/medgen/
#   CLO_2: https://www.ebi.ac.uk/ols/ontologies/clo/terms?short_form=CLO_
#   hpscreg: https://hpscreg.eu/cell-line/
#   jax: https://www.jax.org/strain/
#   ENM: http://purl.enanomapper.org/onto/ENM_
#   NPO: http://purl.bioontology.org/ontology/npo#NPO_
#   TXPO: http://purl.obolibrary.org/obo/TXPO_
#   Medgen: https://www.ncbi.nlm.nih.gov/medgen/
#   MGI: http://www.informatics.jax.org/accession/
#   PubChem: https://pubchem.ncbi.nlm.nih.gov/compound/
#   VT: http://purl.obolibrary.org/obo/VT_
#   PR: http://purl.obolibrary.org/obo/PR_
#   T3DB: http://www.t3db.org/toxins/
#   DERMO: http://purl.obolibrary.org/obo/DERMO_
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
EFO_2:1001409	oboInOwl:hasDbXref	GARD:0004614	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	MESH:D052880	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	MONDO:0019168	semapv:UnspecifiedMatching	Pyomyositis	pyomyositis
EFO_2:1001409	oboInOwl:hasDbXref	MeSH:D052880	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	MedDRA:10037652	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	NCIT:C128382	semapv:UnspecifiedMatching	Pyomyositis	Pyomyositis
EFO_2:1001409	oboInOwl:hasDbXref	Orphanet:764	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	SCTID:65110003	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	SNOMEDCT:65110003	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	UMLS:C0041188	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001409	oboInOwl:hasDbXref	UMLS:C1704275	semapv:UnspecifiedMatching	Pyomyositis	
EFO_2:1001410	oboInOwl:hasDbXref	MeSH:D058968	semapv:UnspecifiedMatching	Pythiosis	
EFO_2:1001410	oboInOwl:hasDbXref	MedDRA:10074265	semapv:UnspecifiedMatching	Pythiosis	
EFO_2:1001411	oboInOwl:hasDbXref	MeSH:D017564	semapv:UnspecifiedMatching	Radiation Pneumonitis	
EFO_2:1001411	oboInOwl:hasDbXref	MedDRA:10037765	semapv:UnspecifiedMatching	Radiation Pneumonitis	
EFO_2:1001411	oboInOwl:hasDbXref	SNOMEDCT:84004001	semapv:UnspecifiedMatching	Radiation Pneumonitis	
EFO_2:1001411	oboInOwl:hasDbXref	UMLS:C0206063	semapv:UnspecifiedMatching	Radiation Pneumonitis	
EFO_2:1001412	oboInOwl:hasDbXref	ICD10:N23	semapv:UnspecifiedMatching	renal colic	
EFO_2:1001412	oboInOwl:hasDbXref	MeSH:D056844	semapv:UnspecifiedMatching	renal colic	
EFO_2:1001412	oboInOwl:hasDbXref	MedDRA:10038419	semapv:UnspecifiedMatching	renal colic	
EFO_2:1001412	oboInOwl:hasDbXref	NCIt:C78593	semapv:UnspecifiedMatching	renal colic	
EFO_2:1001412	oboInOwl:hasDbXref	SNOMEDCT:7093002	semapv:UnspecifiedMatching	renal colic	
EFO_2:1001413	oboInOwl:hasDbXref	DOID:1273	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	respiratory syncytial virus infectious disease
EFO_2:1001413	oboInOwl:hasDbXref	MESH:D018357	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	MONDO:0001577	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	respiratory syncytial virus infectious disease
EFO_2:1001413	oboInOwl:hasDbXref	MeSH:D018357	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	MedDRA:10061603	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	NCIT:C3354	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	Respiratory Syncytial Virus Infection
EFO_2:1001413	oboInOwl:hasDbXref	NCIt:C3354	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	SCTID:55735004	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	SNOMEDCT:55735004	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001413	oboInOwl:hasDbXref	UMLS:C0035235	semapv:UnspecifiedMatching	Respiratory Syncytial Virus Infection	
EFO_2:1001414	oboInOwl:hasDbXref	MeSH:D019315	semapv:UnspecifiedMatching	Retrobulbar Hemorrhage	
EFO_2:1001414	oboInOwl:hasDbXref	MedDRA:10057575	semapv:UnspecifiedMatching	Retrobulbar Hemorrhage	
EFO_2:1001414	oboInOwl:hasDbXref	NCIt:C118745	semapv:UnspecifiedMatching	Retrobulbar Hemorrhage	
EFO_2:1001414	oboInOwl:hasDbXref	SNOMEDCT:194179009	semapv:UnspecifiedMatching	Retrobulbar Hemorrhage	
EFO_2:1001415	oboInOwl:hasDbXref	MeSH:D017703	semapv:UnspecifiedMatching	Retropharyngeal Abscess	
EFO_2:1001415	oboInOwl:hasDbXref	MedDRA:10038984	semapv:UnspecifiedMatching	Retropharyngeal Abscess	
EFO_2:1001415	oboInOwl:hasDbXref	SNOMEDCT:18099001	semapv:UnspecifiedMatching	Retropharyngeal Abscess	
EFO_2:1001416	oboInOwl:hasDbXref	MeSH:D012215	semapv:UnspecifiedMatching	rheumatic fever nodule	
EFO_2:1001416	oboInOwl:hasDbXref	PMID:8575737	semapv:UnspecifiedMatching	rheumatic fever nodule	
EFO_2:1001416	oboInOwl:hasDbXref	SNOMEDCT:89050001	semapv:UnspecifiedMatching	rheumatic fever nodule	
EFO_2:1001417	oboInOwl:hasDbXref	MESH:D012221	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	
EFO_2:1001417	oboInOwl:hasDbXref	MONDO:0024332	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	perennial allergic rhinitis
EFO_2:1001417	oboInOwl:hasDbXref	MeSH:D012221	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	
EFO_2:1001417	oboInOwl:hasDbXref	NCIT:C92189	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	Perennial Allergic Rhinitis
EFO_2:1001417	oboInOwl:hasDbXref	NCIt:C92189	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	
EFO_2:1001417	oboInOwl:hasDbXref	SCTID:446096008	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	
EFO_2:1001417	oboInOwl:hasDbXref	UMLS:C0035457	semapv:UnspecifiedMatching	Rhinitis, Allergic, Perennial	
EFO_2:1001418	oboInOwl:hasDbXref	MeSH:D012480	semapv:UnspecifiedMatching	Salmonella Infections	
EFO_2:1001418	oboInOwl:hasDbXref	MedDRA:10039436	semapv:UnspecifiedMatching	Salmonella Infections	
EFO_2:1001418	oboInOwl:hasDbXref	MedDRA:10039438	semapv:UnspecifiedMatching	Salmonella Infections	
EFO_2:1001418	oboInOwl:hasDbXref	SNOMEDCT:302231008	semapv:UnspecifiedMatching	Salmonella Infections	
EFO_2:1001419	oboInOwl:hasDbXref	DOID:0050597	semapv:UnspecifiedMatching	Schistosomiasis japonica	intestinal schistosomiasis
EFO_2:1001419	oboInOwl:hasDbXref	MeSH:D012554	semapv:UnspecifiedMatching	Schistosomiasis japonica	
EFO_2:1001420	oboInOwl:hasDbXref	MeSH:D012555	semapv:UnspecifiedMatching	Schistosomiasis mansoni	
EFO_2:1001420	oboInOwl:hasDbXref	MedDRA:10039609	semapv:UnspecifiedMatching	Schistosomiasis mansoni	
EFO_2:1001421	oboInOwl:hasDbXref	MeSH:D016868	semapv:UnspecifiedMatching	Serratia Infections	
EFO_2:1001421	oboInOwl:hasDbXref	MedDRA:10040115	semapv:UnspecifiedMatching	Serratia Infections	
EFO_2:1001422	oboInOwl:hasDbXref	DOID:0050457	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	Sertoli cell-only syndrome
EFO_2:1001422	oboInOwl:hasDbXref	GARD:0008406	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	
EFO_2:1001422	oboInOwl:hasDbXref	MESH:D054331	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	
EFO_2:1001422	oboInOwl:hasDbXref	MONDO:0010595	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	Sertoli cell-only syndrome
EFO_2:1001422	oboInOwl:hasDbXref	MeSH:D054331	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	
EFO_2:1001422	oboInOwl:hasDbXref	NCIT:C168988	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	Sertoli Cell-Only Syndrome
EFO_2:1001422	oboInOwl:hasDbXref	OMIM:305700	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	
EFO_2:1001422	oboInOwl:hasDbXref	SCTID:73465006	semapv:UnspecifiedMatching	Sertoli Cell-Only Syndrome	
EFO_2:1001423	oboInOwl:hasDbXref	MeSH:D038642	semapv:UnspecifiedMatching	Shaken Baby Syndrome	
EFO_2:1001423	oboInOwl:hasDbXref	MedDRA:10064222	semapv:UnspecifiedMatching	Shaken Baby Syndrome	
EFO_2:1001423	oboInOwl:hasDbXref	SNOMEDCT:102458000	semapv:UnspecifiedMatching	Shaken Baby Syndrome	
EFO_2:1001424	oboInOwl:hasDbXref	DOID:14308	semapv:UnspecifiedMatching	skin epithelioid hemangioma	skin epithelioid hemangioma
EFO_2:1001424	oboInOwl:hasDbXref	EFO_2:1001424	semapv:UnspecifiedMatching	skin epithelioid hemangioma	skin epithelioid hemangioma
EFO_2:1001424	oboInOwl:hasDbXref	MESH:D000796	semapv:UnspecifiedMatching	skin epithelioid hemangioma	
EFO_2:1001424	oboInOwl:hasDbXref	MONDO:0001939	semapv:UnspecifiedMatching	skin epithelioid hemangioma	skin epithelioid hemangioma
EFO_2:1001424	oboInOwl:hasDbXref	MedDRA:10048637	semapv:UnspecifiedMatching	skin epithelioid hemangioma	
EFO_2:1001424	oboInOwl:hasDbXref	NCIT:C7393	semapv:UnspecifiedMatching	skin epithelioid hemangioma	Skin Epithelioid Hemangioma
EFO_2:1001424	oboInOwl:hasDbXref	SCTID:400131007	semapv:UnspecifiedMatching	skin epithelioid hemangioma	
EFO_2:1001424	oboInOwl:hasDbXref	UMLS:C0002989	semapv:UnspecifiedMatching	skin epithelioid hemangioma	
EFO_2:1001425	oboInOwl:hasDbXref	ICD10:S02	semapv:UnspecifiedMatching	Skull Fractures	
EFO_2:1001425	oboInOwl:hasDbXref	MeSH:D012887	semapv:UnspecifiedMatching	Skull Fractures	
EFO_2:1001425	oboInOwl:hasDbXref	MedDRA:10040958	semapv:UnspecifiedMatching	Skull Fractures	
EFO_2:1001425	oboInOwl:hasDbXref	MedDRA:10040961	semapv:UnspecifiedMatching	Skull Fractures	
EFO_2:1001426	oboInOwl:hasDbXref	DOID_2:324	semapv:UnspecifiedMatching	Spinal Cord Ischemia	
EFO_2:1001426	oboInOwl:hasDbXref	MESH:D020760	semapv:UnspecifiedMatching	Spinal Cord Ischemia	
EFO_2:1001426	oboInOwl:hasDbXref	MONDO:0020688	semapv:UnspecifiedMatching	Spinal Cord Ischemia	spinal cord ischemia
EFO_2:1001426	oboInOwl:hasDbXref	MeSH:D020760	semapv:UnspecifiedMatching	Spinal Cord Ischemia	
EFO_2:1001426	oboInOwl:hasDbXref	MedDRA:10054635	semapv:UnspecifiedMatching	Spinal Cord Ischemia	
EFO_2:1001426	oboInOwl:hasDbXref	SNOMEDCT:371029002	semapv:UnspecifiedMatching	Spinal Cord Ischemia	
EFO_2:1001428	oboInOwl:hasDbXref	MeSH:D052879	semapv:UnspecifiedMatching	Subacute Combined Degeneration	
EFO_2:1001429	oboInOwl:hasDbXref	MeSH:D013353	semapv:UnspecifiedMatching	Subdural Effusion	
EFO_2:1001429	oboInOwl:hasDbXref	MedDRA:10054797	semapv:UnspecifiedMatching	Subdural Effusion	
EFO_2:1001430	oboInOwl:hasDbXref	MESH:D013362	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	
EFO_2:1001430	oboInOwl:hasDbXref	MONDO:0021242	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	sublingual gland neoplasm
EFO_2:1001430	oboInOwl:hasDbXref	MeSH:D013362	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	
EFO_2:1001430	oboInOwl:hasDbXref	NCIT:C3392	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	Sublingual Gland Neoplasm
EFO_2:1001430	oboInOwl:hasDbXref	SCTID:126790004	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	
EFO_2:1001430	oboInOwl:hasDbXref	UMLS:C0038554	semapv:UnspecifiedMatching	Sublingual Gland Neoplasms	
EFO_2:1001431	oboInOwl:hasDbXref	DOID:14350	semapv:UnspecifiedMatching	suppurative thyroiditis	suppurative thyroiditis
EFO_2:1001431	oboInOwl:hasDbXref	MESH:D013969	semapv:UnspecifiedMatching	suppurative thyroiditis	
EFO_2:1001431	oboInOwl:hasDbXref	MONDO:0001947	semapv:UnspecifiedMatching	suppurative thyroiditis	suppurative thyroiditis
EFO_2:1001431	oboInOwl:hasDbXref	MeSH:D013969	semapv:UnspecifiedMatching	suppurative thyroiditis	
EFO_2:1001431	oboInOwl:hasDbXref	NCIT:C129724	semapv:UnspecifiedMatching	suppurative thyroiditis	Acute Suppurative Thyroiditis
EFO_2:1001431	oboInOwl:hasDbXref	SCTID:25476006	semapv:UnspecifiedMatching	suppurative thyroiditis	
EFO_2:1001431	oboInOwl:hasDbXref	UMLS:C0040150	semapv:UnspecifiedMatching	suppurative thyroiditis	
EFO_2:1001432	oboInOwl:hasDbXref	MeSH:D054139	semapv:UnspecifiedMatching	Tachycardia, Reciprocating	
EFO_2:1001432	oboInOwl:hasDbXref	MedDRA:10038012	semapv:UnspecifiedMatching	Tachycardia, Reciprocating	
EFO_2:1001433	oboInOwl:hasDbXref	DOID:0050596	semapv:UnspecifiedMatching	Taeniasis	taeniasis
EFO_2:1001433	oboInOwl:hasDbXref	DOID_2:50596	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	ICD10:B68	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	ICD10CM:B68	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	MESH:D013622	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	MONDO:0000367	semapv:UnspecifiedMatching	Taeniasis	taeniasis
EFO_2:1001433	oboInOwl:hasDbXref	MeSH:D013622	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	MedDRA:10043095	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	MedDRA:10043096	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	NCIT:C85180	semapv:UnspecifiedMatching	Taeniasis	Taeniasis
EFO_2:1001433	oboInOwl:hasDbXref	NCIt:C85180	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	SCTID:69163003	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	SNOMEDCT:76172008	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001433	oboInOwl:hasDbXref	UMLS:C0152073	semapv:UnspecifiedMatching	Taeniasis	
EFO_2:1001434	oboInOwl:hasDbXref	DOID:971	semapv:UnspecifiedMatching	Tendinopathy	tendinitis
EFO_2:1001434	oboInOwl:hasDbXref	MESH:D052256	semapv:UnspecifiedMatching	Tendinopathy	
EFO_2:1001434	oboInOwl:hasDbXref	MONDO:0100010	semapv:UnspecifiedMatching	Tendinopathy	tendinopathy
EFO_2:1001434	oboInOwl:hasDbXref	MeSH:D052256	semapv:UnspecifiedMatching	Tendinopathy	
EFO_2:1001434	oboInOwl:hasDbXref	MedDRA:10080130	semapv:UnspecifiedMatching	Tendinopathy	
EFO_2:1001434	oboInOwl:hasDbXref	SCTID:68172002	semapv:UnspecifiedMatching	Tendinopathy	
EFO_2:1001435	oboInOwl:hasDbXref	DOID:970	semapv:UnspecifiedMatching	tenosynovitis	tenosynovitis
EFO_2:1001435	oboInOwl:hasDbXref	ICD10:M65	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	ICD10:M67	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	MESH:D013717	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	MONDO:0004855	semapv:UnspecifiedMatching	tenosynovitis	tenosynovitis
EFO_2:1001435	oboInOwl:hasDbXref	MeSH:D013717	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	MedDRA:10043261	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	SCTID:67801009	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	SNOMEDCT:67801009	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001435	oboInOwl:hasDbXref	UMLS:C0039520	semapv:UnspecifiedMatching	tenosynovitis	
EFO_2:1001436	oboInOwl:hasDbXref	DOID:14313	semapv:UnspecifiedMatching	thyroid nodule	obsolete thyroid nodule
EFO_2:1001436	oboInOwl:hasDbXref	MeSH:D016606	semapv:UnspecifiedMatching	thyroid nodule	
EFO_2:1001436	oboInOwl:hasDbXref	MedDRA:10043751	semapv:UnspecifiedMatching	thyroid nodule	
EFO_2:1001436	oboInOwl:hasDbXref	NCIt:C3415	semapv:UnspecifiedMatching	thyroid nodule	
EFO_2:1001436	oboInOwl:hasDbXref	SNOMEDCT:237495005	semapv:UnspecifiedMatching	thyroid nodule	
EFO_2:1001437	oboInOwl:hasDbXref	EFO_2:1001437	semapv:UnspecifiedMatching	Tracheal neoplasm	Tracheal neoplasm
EFO_2:1001437	oboInOwl:hasDbXref	HP:0100551	semapv:UnspecifiedMatching	Tracheal neoplasm	Neoplasm of the trachea
EFO_2:1001437	oboInOwl:hasDbXref	MESH:D014134	semapv:UnspecifiedMatching	Tracheal neoplasm	
EFO_2:1001437	oboInOwl:hasDbXref	MONDO:0021210	semapv:UnspecifiedMatching	Tracheal neoplasm	trachea neoplasm
EFO_2:1001437	oboInOwl:hasDbXref	NCIT:C3419	semapv:UnspecifiedMatching	Tracheal neoplasm	Tracheal Neoplasm
EFO_2:1001437	oboInOwl:hasDbXref	UMLS:C0040582	semapv:UnspecifiedMatching	Tracheal neoplasm	
EFO_2:1001438	oboInOwl:hasDbXref	DOID:884	semapv:UnspecifiedMatching	Trematode Infections	metagonimiasis
EFO_2:1001438	oboInOwl:hasDbXref	ICD9:121	semapv:UnspecifiedMatching	Trematode Infections	
EFO_2:1001438	oboInOwl:hasDbXref	MeSH:D014201	semapv:UnspecifiedMatching	Trematode Infections	
EFO_2:1001438	oboInOwl:hasDbXref	MedDRA:10044560	semapv:UnspecifiedMatching	Trematode Infections	
EFO_2:1001438	oboInOwl:hasDbXref	MedDRA:10044561	semapv:UnspecifiedMatching	Trematode Infections	
EFO_2:1001439	oboInOwl:hasDbXref	MeSH:D014286	semapv:UnspecifiedMatching	Trilogy of Fallot	
EFO_2:1001440	oboInOwl:hasDbXref	DOID:413	semapv:UnspecifiedMatching	Tuberculosis, Avian	obsolete avian tuberculosis
EFO_2:1001440	oboInOwl:hasDbXref	MeSH:D014379	semapv:UnspecifiedMatching	Tuberculosis, Avian	
EFO_2:1001441	oboInOwl:hasDbXref	DOID:411	semapv:UnspecifiedMatching	Tuberculosis, Bovine	obsolete bovine tuberculosis
EFO_2:1001441	oboInOwl:hasDbXref	MeSH:D014380	semapv:UnspecifiedMatching	Tuberculosis, Bovine	
EFO_2:1001442	oboInOwl:hasDbXref	DOID:0060570	semapv:UnspecifiedMatching	cardiac tuberculosis	cardiac tuberculosis
EFO_2:1001442	oboInOwl:hasDbXref	DOID:414	semapv:UnspecifiedMatching	cardiac tuberculosis	obsolete cardiovascular tuberculosis
EFO_2:1001442	oboInOwl:hasDbXref	MESH:D014381	semapv:UnspecifiedMatching	cardiac tuberculosis	
EFO_2:1001442	oboInOwl:hasDbXref	MONDO:0000813	semapv:UnspecifiedMatching	cardiac tuberculosis	cardiac tuberculosis
EFO_2:1001442	oboInOwl:hasDbXref	MeSH:D014381	semapv:UnspecifiedMatching	cardiac tuberculosis	
EFO_2:1001442	oboInOwl:hasDbXref	UMLS:C0041308	semapv:UnspecifiedMatching	cardiac tuberculosis	
EFO_2:1001443	oboInOwl:hasDbXref	DOID:398	semapv:UnspecifiedMatching	Tuberculosis, Cutaneous	obsolete cutaneous tuberculosis
EFO_2:1001443	oboInOwl:hasDbXref	MONDO:0021498	semapv:UnspecifiedMatching	Tuberculosis, Cutaneous	benign neoplasm of placenta
EFO_2:1001443	oboInOwl:hasDbXref	MeSH:D014382	semapv:UnspecifiedMatching	Tuberculosis, Cutaneous	
EFO_2:1001443	oboInOwl:hasDbXref	NCIT:C8545	semapv:UnspecifiedMatching	Tuberculosis, Cutaneous	Benign Placental Neoplasm
EFO_2:1001443	oboInOwl:hasDbXref	SCTID:92297008	semapv:UnspecifiedMatching	Tuberculosis, Cutaneous	
